age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,poutcome,cons.price.idx,cons.conf.idx,euribor3m,y
41,2,0,5,2,2,2,0,3,1,23,1,999,0,94.055,-39.8,0.732,0
30,8,0,3,2,2,2,1,3,1,215,1,12,2,94.055,-39.8,0.732,1
34,8,2,5,2,2,2,0,3,0,100,1,999,0,94.055,-39.8,0.733,0
27,5,2,4,2,1,2,1,3,3,130,2,3,2,94.055,-39.8,0.737,0
27,5,2,4,2,1,2,1,3,3,136,2,999,0,94.055,-39.8,0.737,0
18,11,2,2,2,2,2,1,3,3,154,1,999,0,94.055,-39.8,0.737,0
24,11,2,3,2,1,2,1,3,3,292,1,999,1,94.055,-39.8,0.737,0
36,7,0,5,2,1,2,1,3,3,522,1,6,2,94.055,-39.8,0.737,1
45,8,1,5,2,1,1,1,3,2,79,1,3,2,94.055,-39.8,0.739,0
27,8,2,3,2,2,2,0,3,2,193,1,999,1,94.055,-39.8,0.739,0
36,8,2,5,2,2,2,1,3,2,883,1,999,1,94.055,-39.8,0.739,0
36,0,2,3,2,2,1,1,3,2,342,2,3,2,94.055,-39.8,0.739,1
35,5,1,4,2,1,2,1,3,2,66,1,13,1,94.055,-39.8,0.739,0
36,8,2,5,2,2,1,1,3,2,1407,1,999,0,94.055,-39.8,0.739,1
36,0,2,3,2,1,2,1,3,2,339,1,6,2,94.055,-39.8,0.739,1
35,5,1,4,2,2,1,1,3,2,181,1,999,0,94.055,-39.8,0.739,0
37,8,0,3,2,1,2,1,3,2,671,3,999,0,94.055,-39.8,0.739,1
40,0,0,0,2,2,2,1,3,2,133,3,3,2,94.055,-39.8,0.739,0
24,11,2,3,2,1,2,1,3,2,112,2,14,2,94.055,-39.8,0.739,0
33,7,2,5,2,2,2,1,3,2,442,2,999,1,94.055,-39.8,0.739,0
22,11,2,3,2,2,2,0,3,2,355,1,999,1,94.055,-39.8,0.739,0
59,5,0,4,2,1,2,1,3,4,1207,4,999,1,94.055,-39.8,0.742,1
74,10,1,2,2,1,2,0,3,4,369,1,999,1,94.055,-39.8,0.742,0
30,8,2,5,2,2,2,0,3,4,316,1,999,0,94.055,-39.8,0.742,0
44,4,1,4,2,2,2,1,3,4,310,1,999,0,94.055,-39.8,0.742,1
43,7,0,5,2,1,2,1,3,4,185,1,999,0,94.055,-39.8,0.742,0
44,4,1,4,2,2,1,1,3,4,134,1,999,1,94.055,-39.8,0.742,0
31,9,2,3,2,2,2,1,3,4,167,3,999,0,94.055,-39.8,0.742,0
37,9,2,5,2,2,2,1,3,4,122,2,6,2,94.055,-39.8,0.742,0
30,8,2,5,2,1,2,1,3,4,124,1,999,0,94.055,-39.8,0.742,0
38,5,2,5,2,2,1,1,3,4,288,1,999,0,94.055,-39.8,0.742,0
68,10,0,2,2,2,2,1,3,4,220,2,999,1,94.055,-39.8,0.742,0
25,1,2,0,2,1,2,0,3,4,180,1,999,0,94.055,-39.8,0.742,0
33,7,2,3,2,1,2,0,3,4,15,1,999,0,94.055,-39.8,0.742,0
33,8,0,3,2,1,2,0,3,4,11,1,999,0,94.055,-39.8,0.742,0
26,9,2,3,2,2,2,0,3,4,22,1,999,0,94.055,-39.8,0.742,0
39,8,0,5,2,2,2,0,3,4,52,1,999,1,94.055,-39.8,0.742,0
47,5,1,4,2,2,2,0,3,4,9,1,999,0,94.055,-39.8,0.742,0
37,5,2,5,2,2,2,1,3,1,300,1,999,1,94.055,-39.8,0.748,1
23,11,2,1,2,1,2,1,3,1,276,1,14,2,94.055,-39.8,0.748,1
30,5,0,5,2,1,1,1,3,1,131,1,999,1,94.055,-39.8,0.748,0
30,5,0,5,2,1,2,1,3,1,171,1,7,2,94.055,-39.8,0.748,0
36,8,0,5,2,2,1,1,3,1,427,1,4,2,94.055,-39.8,0.748,0
53,3,0,3,2,2,2,1,3,1,195,6,999,0,94.055,-39.8,0.748,0
36,9,0,4,2,2,2,0,3,1,12,1,999,0,94.055,-39.8,0.748,0
83,10,1,2,2,1,1,1,3,1,472,2,999,0,94.055,-39.8,0.748,1
37,9,2,5,2,1,2,1,3,1,249,2,999,0,94.055,-39.8,0.748,0
69,10,1,4,2,2,2,0,3,1,359,5,999,0,94.055,-39.8,0.748,0
27,8,2,5,2,2,2,1,3,1,266,2,999,1,94.055,-39.8,0.748,1
53,7,1,5,2,2,2,1,3,0,348,6,999,1,94.055,-39.8,0.754,0
33,1,0,3,2,2,1,0,3,0,54,1,999,0,94.055,-39.8,0.754,0
51,8,0,5,2,1,2,1,3,0,297,4,999,0,94.055,-39.8,0.754,1
51,8,0,5,2,2,2,1,3,0,281,3,10,2,94.055,-39.8,0.754,1
32,5,0,5,2,1,2,1,3,0,132,3,999,1,94.055,-39.8,0.754,0
53,7,1,5,2,1,2,1,3,0,345,1,999,0,94.055,-39.8,0.754,1
51,0,0,2,2,1,1,1,3,0,325,1,3,2,94.055,-39.8,0.754,1
34,8,2,5,2,2,2,1,3,0,452,1,999,0,94.055,-39.8,0.754,1
32,0,2,3,2,1,2,1,3,0,247,1,2,2,94.055,-39.8,0.754,1
32,0,2,3,2,1,2,1,3,0,197,1,999,1,94.055,-39.8,0.754,0
37,4,0,5,2,1,2,0,3,0,363,1,999,0,94.055,-39.8,0.754,1
37,9,0,5,1,1,2,0,3,0,198,1,999,0,94.055,-39.8,0.754,1
35,7,0,5,2,2,2,1,3,0,150,3,999,0,94.055,-39.8,0.754,0
37,4,0,5,2,1,2,1,3,0,181,2,999,0,94.055,-39.8,0.754,0
68,10,0,2,1,2,2,1,3,0,383,3,999,0,94.055,-39.8,0.754,0
37,4,0,5,2,1,2,0,3,0,133,4,999,0,94.055,-39.8,0.754,0
36,7,0,5,2,1,2,1,3,3,265,1,999,1,94.055,-39.8,0.761,1
81,10,1,3,2,1,2,1,3,3,279,1,999,1,94.055,-39.8,0.761,0
34,9,2,5,2,1,2,1,3,3,401,1,999,0,94.055,-39.8,0.761,1
50,0,0,2,2,1,2,1,3,3,135,4,999,1,94.055,-39.8,0.761,0
56,10,0,3,2,1,2,1,3,3,383,1,3,2,94.055,-39.8,0.761,1
64,10,0,4,2,1,2,1,3,3,222,1,999,1,94.055,-39.8,0.761,1
27,9,2,2,2,1,2,1,3,3,238,1,999,1,94.055,-39.8,0.761,0
27,8,2,3,2,1,2,1,3,3,586,2,999,0,94.055,-39.8,0.761,1
23,11,2,0,2,2,2,1,3,3,189,1,6,2,94.055,-39.8,0.761,0
35,8,0,5,2,2,2,1,3,3,385,1,5,2,94.055,-39.8,0.761,0
38,2,0,1,2,1,2,1,3,3,271,1,2,2,94.055,-39.8,0.761,1
38,2,0,1,2,2,2,1,3,3,189,1,999,0,94.055,-39.8,0.761,0
27,8,2,3,2,1,2,1,3,3,421,2,999,0,94.055,-39.8,0.761,1
32,7,2,5,2,1,2,1,3,3,264,4,999,0,94.055,-39.8,0.761,0
30,5,2,4,2,2,2,0,3,3,12,1,999,0,94.055,-39.8,0.761,0
33,8,0,5,2,1,2,0,3,3,286,2,999,0,94.055,-39.8,0.761,0
34,9,2,5,2,2,2,1,3,3,167,2,999,0,94.055,-39.8,0.761,1
32,0,0,2,2,2,2,0,3,3,13,1,999,1,94.055,-39.8,0.761,0
26,5,2,4,2,1,2,0,3,3,8,1,999,0,94.055,-39.8,0.761,0
52,8,0,5,2,2,2,1,3,2,255,2,999,0,94.055,-39.8,0.767,0
26,8,0,3,2,1,2,1,3,2,428,1,999,0,94.055,-39.8,0.767,0
30,5,2,5,2,2,2,0,3,2,263,1,999,1,94.055,-39.8,0.767,1
27,6,2,5,2,2,2,1,3,2,121,3,999,0,94.055,-39.8,0.767,0
33,1,0,3,2,2,2,1,3,2,274,2,12,2,94.055,-39.8,0.767,1
56,10,0,2,2,2,2,1,3,2,337,2,3,2,94.055,-39.8,0.767,1
29,5,2,3,2,2,2,0,3,2,6,1,999,0,94.055,-39.8,0.767,0
21,11,2,3,2,2,1,1,3,2,286,2,999,0,94.055,-39.8,0.767,1
29,8,2,3,2,1,2,1,3,2,108,5,999,0,94.055,-39.8,0.767,0
26,8,0,3,2,2,1,1,3,2,275,2,999,1,94.055,-39.8,0.767,1
66,10,0,2,2,1,1,1,3,2,319,2,999,0,94.055,-39.8,0.767,1
31,5,2,5,2,2,2,0,3,2,119,1,999,0,94.055,-39.8,0.767,0
52,8,0,5,2,2,1,1,3,2,241,4,999,1,94.055,-39.8,0.767,0
26,8,0,3,2,1,2,1,3,2,301,5,999,0,94.055,-39.8,0.767,1
37,8,2,3,2,2,1,1,1,4,114,4,999,1,94.215,-40.3,0.782,0
37,8,2,3,2,1,2,0,1,4,494,4,999,1,94.215,-40.3,0.782,0
35,7,0,5,2,2,1,0,1,4,165,1,999,1,94.215,-40.3,0.782,0
34,8,0,3,2,2,2,0,1,4,12,1,999,1,94.215,-40.3,0.782,0
29,8,2,3,2,1,2,0,1,4,28,1,999,0,94.215,-40.3,0.782,0
60,7,0,5,2,2,1,1,1,4,395,1,4,2,94.215,-40.3,0.782,1
27,8,2,3,2,1,2,1,1,4,113,2,999,1,94.215,-40.3,0.782,0
33,0,0,5,2,1,2,0,1,4,12,1,999,0,94.215,-40.3,0.782,0
38,9,1,3,2,1,2,0,1,4,10,1,999,0,94.215,-40.3,0.782,0
39,0,0,1,2,2,2,0,1,1,25,1,14,2,94.215,-40.3,0.79,0
27,1,2,3,2,1,2,1,1,1,423,3,999,0,94.215,-40.3,0.79,1
37,8,2,5,2,2,2,1,1,1,96,2,4,2,94.215,-40.3,0.79,0
33,8,0,5,2,2,1,1,1,1,217,3,999,0,94.215,-40.3,0.79,1
55,8,0,5,2,2,2,1,1,1,687,1,999,1,94.215,-40.3,0.79,1
35,8,2,5,2,1,2,1,1,1,391,5,4,2,94.215,-40.3,0.79,1
27,1,2,3,2,0,0,1,1,1,179,1,999,1,94.215,-40.3,0.79,1
25,0,2,0,2,1,1,1,1,1,667,1,999,0,94.215,-40.3,0.79,1
55,8,0,5,2,2,1,1,1,1,129,2,999,1,94.215,-40.3,0.79,0
48,8,2,5,2,2,2,1,1,1,194,2,3,2,94.215,-40.3,0.79,1
52,8,2,3,2,1,2,0,1,0,9,1,999,1,94.215,-40.3,0.793,0
41,8,1,5,2,1,2,1,1,0,101,3,999,0,94.215,-40.3,0.793,0
34,5,2,5,2,2,2,1,1,0,251,3,999,0,94.215,-40.3,0.793,1
25,8,0,3,2,2,2,0,1,0,29,1,999,0,94.215,-40.3,0.793,0
32,5,0,5,2,2,1,0,1,0,17,1,999,0,94.215,-40.3,0.793,0
41,8,1,5,2,1,2,1,1,0,128,2,999,0,94.215,-40.3,0.793,1
33,8,2,5,2,2,2,1,1,0,175,4,999,0,94.215,-40.3,0.793,0
41,8,1,5,2,2,2,1,1,0,140,1,14,2,94.215,-40.3,0.793,1
33,8,2,5,2,2,2,1,1,0,182,1,999,0,94.215,-40.3,0.793,0
30,8,2,5,2,2,2,1,1,3,255,2,3,2,94.215,-40.3,0.797,0
21,11,2,0,2,2,2,1,1,3,209,2,999,0,94.215,-40.3,0.797,1
46,8,0,3,2,2,2,1,1,3,267,1,999,0,94.215,-40.3,0.797,1
46,8,0,3,2,2,2,1,1,3,335,3,999,1,94.215,-40.3,0.797,1
30,8,2,5,2,1,2,1,1,3,212,1,3,2,94.215,-40.3,0.797,0
83,3,1,2,2,2,1,1,1,3,257,1,999,1,94.215,-40.3,0.797,0
29,8,2,3,2,1,2,1,1,3,319,1,999,0,94.215,-40.3,0.797,1
35,8,2,5,2,1,2,0,1,3,42,1,999,0,94.215,-40.3,0.797,0
46,8,0,3,2,2,1,1,1,3,396,1,13,2,94.215,-40.3,0.797,1
43,4,0,5,2,1,2,1,1,3,386,3,999,1,94.215,-40.3,0.797,1
21,11,2,0,2,2,1,0,1,3,295,1,999,0,94.215,-40.3,0.797,0
35,2,2,5,2,2,2,1,1,2,156,1,999,1,94.215,-40.3,0.802,0
55,8,0,3,2,1,2,0,1,2,229,1,9,2,94.215,-40.3,0.802,1
33,8,0,3,2,2,1,0,1,2,398,2,999,1,94.215,-40.3,0.802,1
35,8,0,3,2,2,2,1,1,2,273,2,15,2,94.215,-40.3,0.802,1
36,1,0,3,2,1,2,0,1,2,276,2,999,0,94.215,-40.3,0.802,1
34,8,2,3,2,1,2,1,1,2,346,1,999,1,94.215,-40.3,0.802,1
57,6,0,2,2,2,2,1,1,2,183,3,999,0,94.215,-40.3,0.802,0
58,8,0,3,2,2,2,1,1,4,214,4,999,1,94.215,-40.3,0.81,0
75,10,0,5,2,2,2,1,1,4,229,1,999,1,94.215,-40.3,0.81,1
29,8,2,3,2,2,2,1,1,4,480,1,6,2,94.215,-40.3,0.81,1
37,8,0,3,2,0,0,1,1,4,294,1,999,1,94.215,-40.3,0.81,1
25,1,2,3,2,1,1,0,1,4,411,2,8,2,94.215,-40.3,0.81,1
21,11,2,6,2,1,2,0,1,4,250,1,12,2,94.215,-40.3,0.81,1
21,11,2,6,2,1,2,1,1,4,184,1,999,0,94.215,-40.3,0.81,0
32,8,2,5,2,1,2,0,1,4,14,1,999,0,94.215,-40.3,0.81,0
39,5,0,4,2,2,2,1,1,4,202,1,999,1,94.215,-40.3,0.81,0
58,8,0,3,2,2,1,1,1,4,414,2,999,0,94.215,-40.3,0.81,1
25,8,2,3,2,1,2,1,1,4,449,2,999,0,94.215,-40.3,0.81,1
37,8,0,3,2,2,2,1,1,4,230,2,999,0,94.215,-40.3,0.81,0
34,4,2,5,2,1,2,1,1,4,967,3,999,0,94.215,-40.3,0.81,1
21,11,2,6,2,1,2,0,1,4,220,7,999,1,94.215,-40.3,0.81,0
25,1,2,3,2,2,2,0,1,4,312,2,999,1,94.215,-40.3,0.81,0
73,10,1,4,1,2,2,1,1,4,131,2,999,0,94.215,-40.3,0.81,0
34,8,0,5,2,2,2,1,1,4,344,1,999,1,94.215,-40.3,0.81,1
26,9,0,3,2,2,2,1,1,1,474,7,999,0,94.215,-40.3,0.822,1
32,8,2,5,2,2,2,1,1,1,1185,1,999,0,94.215,-40.3,0.822,0
46,8,0,5,2,2,2,1,1,1,341,3,999,0,94.215,-40.3,0.822,1
32,2,0,5,2,1,1,1,1,1,116,1,999,0,94.215,-40.3,0.822,0
79,10,0,2,2,1,1,1,1,1,464,1,999,1,94.215,-40.3,0.822,1
33,0,2,4,2,1,1,0,1,1,15,1,999,0,94.215,-40.3,0.822,0
33,9,0,5,2,2,2,0,1,1,25,1,999,0,94.215,-40.3,0.822,0
26,9,2,3,2,2,2,0,1,1,23,1,999,0,94.215,-40.3,0.822,0
33,0,0,0,2,1,1,0,1,0,9,1,999,0,94.215,-40.3,0.827,0
59,10,1,2,2,1,2,1,1,0,410,2,999,0,94.215,-40.3,0.827,0
39,8,1,5,2,2,1,1,1,0,398,10,999,1,94.215,-40.3,0.827,1
36,5,2,5,2,2,1,1,1,0,305,4,3,2,94.215,-40.3,0.827,0
59,10,1,2,2,1,1,1,1,0,210,3,999,1,94.215,-40.3,0.827,1
39,8,1,5,2,1,1,1,1,0,375,3,999,0,94.215,-40.3,0.827,1
28,0,2,3,2,1,1,1,1,0,101,2,999,1,94.215,-40.3,0.827,0
62,5,0,6,2,1,1,1,1,0,123,2,6,2,94.215,-40.3,0.827,0
35,5,2,4,2,1,2,1,1,0,562,4,999,0,94.215,-40.3,0.827,1
62,5,0,6,2,0,0,1,1,0,220,3,999,1,94.215,-40.3,0.827,1
62,5,0,6,2,1,2,1,1,0,167,1,999,0,94.215,-40.3,0.827,0
62,5,0,6,2,2,2,1,1,0,273,1,16,2,94.215,-40.3,0.827,0
27,8,2,5,1,1,1,1,1,0,537,1,999,0,94.215,-40.3,0.827,1
28,11,2,3,2,2,1,1,1,0,154,1,999,1,94.215,-40.3,0.827,0
24,8,2,3,2,1,2,1,1,0,452,1,14,2,94.215,-40.3,0.827,1
28,0,2,3,2,1,2,1,1,0,194,3,999,0,94.215,-40.3,0.827,0
19,11,2,0,2,2,2,1,1,0,236,2,999,0,94.215,-40.3,0.827,0
62,5,0,6,2,1,2,1,1,0,262,2,999,1,94.215,-40.3,0.827,1
62,5,0,6,2,2,2,1,1,0,248,1,999,1,94.215,-40.3,0.827,1
33,8,2,5,2,2,2,1,1,0,289,1,999,1,94.215,-40.3,0.827,0
27,8,2,5,1,1,2,1,1,0,200,6,999,0,94.215,-40.3,0.827,0
28,11,2,3,2,2,2,1,1,0,250,2,6,2,94.215,-40.3,0.827,1
29,8,0,5,2,2,1,1,1,3,256,2,6,2,94.215,-40.3,0.835,0
73,10,0,2,2,2,2,1,1,3,305,1,999,0,94.215,-40.3,0.835,1
29,8,2,3,2,1,2,1,1,3,195,2,3,2,94.215,-40.3,0.835,1
22,1,2,4,2,1,2,1,1,3,363,1,999,1,94.215,-40.3,0.835,1
32,1,0,1,2,2,1,0,1,3,35,1,999,0,94.215,-40.3,0.835,0
66,10,0,3,2,1,2,1,1,3,475,1,999,0,94.215,-40.3,0.835,1
66,10,0,3,2,2,2,1,1,3,317,1,999,0,94.215,-40.3,0.835,1
29,8,0,5,2,2,2,1,1,3,88,1,999,1,94.215,-40.3,0.835,0
29,8,0,5,2,0,0,1,1,3,311,1,3,2,94.215,-40.3,0.835,1
24,11,2,3,2,2,1,1,1,3,316,3,999,1,94.215,-40.3,0.835,0
31,9,2,5,2,2,2,1,1,3,309,1,6,2,94.215,-40.3,0.835,1
35,5,2,4,2,2,2,1,1,3,337,1,6,2,94.215,-40.3,0.835,1
35,5,2,4,2,2,2,1,1,3,360,1,11,2,94.215,-40.3,0.835,1
22,1,2,4,2,1,2,1,1,3,256,3,999,1,94.215,-40.3,0.835,1
29,0,2,1,2,2,2,0,1,3,151,1,999,0,94.215,-40.3,0.835,0
29,8,2,3,2,2,2,1,1,3,272,3,6,2,94.215,-40.3,0.835,1
32,5,1,4,2,2,2,0,1,2,18,1,999,0,94.215,-40.3,0.84,0
53,0,2,0,2,1,2,0,1,2,413,1,6,2,94.215,-40.3,0.84,1
30,11,2,4,2,2,2,1,1,2,334,4,999,1,94.215,-40.3,0.84,1
31,8,2,3,2,2,2,1,1,2,91,1,999,1,94.215,-40.3,0.84,0
29,5,2,0,2,2,2,1,1,2,603,1,999,0,94.215,-40.3,0.84,1
53,0,2,0,2,2,2,1,1,2,355,1,999,0,94.215,-40.3,0.84,1
45,7,0,5,2,2,2,1,1,2,817,2,999,0,94.215,-40.3,0.84,1
29,5,2,4,2,2,2,1,1,2,133,3,999,0,94.215,-40.3,0.84,0
29,5,2,0,2,2,2,0,1,2,247,1,6,2,94.215,-40.3,0.84,1
78,10,0,6,2,2,2,1,1,2,203,1,999,1,94.215,-40.3,0.84,0
29,8,2,5,2,2,2,1,1,2,276,1,999,0,94.215,-40.3,0.84,1
34,1,0,0,2,1,2,1,1,2,604,1,999,0,94.215,-40.3,0.84,1
53,0,2,0,2,2,2,0,1,2,897,2,999,0,94.215,-40.3,0.84,1
35,8,0,5,2,2,2,1,1,2,287,2,999,1,94.215,-40.3,0.84,1
34,1,0,0,2,2,1,1,1,2,86,3,999,1,94.215,-40.3,0.84,0
30,11,2,4,2,2,2,0,1,2,343,9,999,0,94.215,-40.3,0.84,0
78,10,0,6,2,2,2,1,1,2,87,3,999,0,94.215,-40.3,0.84,1
44,0,1,2,2,1,2,0,1,2,71,1,999,0,94.215,-40.3,0.84,0
23,0,2,0,2,2,2,1,1,4,268,5,999,1,94.215,-40.3,0.846,1
27,0,2,3,2,2,2,1,1,4,185,5,999,1,94.215,-40.3,0.846,0
52,5,0,1,2,2,2,1,1,4,219,1,3,2,94.215,-40.3,0.846,1
50,7,0,5,2,2,2,1,1,4,367,1,999,0,94.215,-40.3,0.846,1
37,1,0,3,2,1,2,1,1,4,346,1,6,2,94.215,-40.3,0.846,1
32,1,2,6,2,1,1,1,1,4,415,2,999,0,94.215,-40.3,0.846,1
30,8,2,5,2,1,2,1,1,4,252,1,6,2,94.215,-40.3,0.846,1
28,4,2,5,2,1,2,1,1,4,178,1,999,1,94.215,-40.3,0.846,0
32,8,2,5,2,2,2,1,1,4,250,2,6,2,94.215,-40.3,0.846,0
20,11,2,0,2,2,2,1,1,4,361,3,6,2,94.215,-40.3,0.846,1
23,0,2,0,2,1,2,1,1,4,250,4,999,1,94.215,-40.3,0.846,1
32,8,2,5,2,2,2,1,1,4,210,2,15,2,94.215,-40.3,0.846,0
28,4,2,5,2,2,2,1,1,4,198,2,999,0,94.215,-40.3,0.846,1
47,8,2,0,2,2,1,1,1,4,392,2,6,2,94.215,-40.3,0.846,1
38,5,0,4,2,1,2,1,1,4,561,2,999,0,94.215,-40.3,0.846,0
54,10,2,2,2,2,2,1,1,4,392,4,999,0,94.215,-40.3,0.846,0
26,5,2,5,2,1,2,1,1,1,129,2,6,2,94.215,-40.3,0.861,0
32,8,2,5,2,1,2,1,1,1,184,1,9,1,94.215,-40.3,0.861,0
44,8,0,6,2,1,2,1,1,1,745,1,999,1,94.215,-40.3,0.861,1
31,8,0,3,2,1,2,1,1,1,136,8,999,0,94.215,-40.3,0.861,0
60,8,0,5,2,1,2,1,1,1,316,1,6,2,94.215,-40.3,0.861,1
51,8,0,5,2,1,1,1,1,1,486,1,999,0,94.215,-40.3,0.861,1
31,8,0,3,2,2,1,1,1,1,44,4,999,0,94.215,-40.3,0.861,0
43,5,1,6,2,1,2,1,1,1,377,1,999,1,94.215,-40.3,0.861,0
31,8,0,5,2,1,2,1,1,1,106,1,999,0,94.215,-40.3,0.861,0
27,8,2,3,2,2,2,0,1,1,7,1,999,0,94.215,-40.3,0.861,0
29,8,2,3,2,2,2,1,1,1,268,2,6,2,94.215,-40.3,0.861,1
32,7,2,5,2,1,2,1,1,1,237,2,999,1,94.215,-40.3,0.861,0
51,8,0,5,2,1,1,1,1,1,73,4,999,0,94.215,-40.3,0.861,0
44,8,2,3,2,1,1,0,1,1,12,1,999,0,94.215,-40.3,0.861,0
59,5,0,4,2,2,2,1,1,1,457,2,15,2,94.215,-40.3,0.861,1
21,3,2,3,2,1,2,1,1,1,222,2,999,0,94.215,-40.3,0.861,0
54,8,0,5,2,1,1,1,1,1,84,5,999,1,94.215,-40.3,0.861,0
22,8,2,5,2,2,2,0,1,0,484,1,999,1,94.215,-40.3,0.87,1
56,5,0,4,2,2,2,1,1,0,207,2,13,2,94.215,-40.3,0.87,1
49,5,1,4,2,2,2,1,1,0,253,3,15,2,94.215,-40.3,0.87,1
72,10,0,2,2,2,2,1,1,0,128,2,999,1,94.215,-40.3,0.87,0
72,10,0,2,2,2,2,1,1,0,268,1,999,0,94.215,-40.3,0.87,1
78,10,0,2,2,2,2,1,1,0,173,2,999,1,94.215,-40.3,0.87,1
56,5,0,4,2,1,2,1,1,0,230,2,999,1,94.215,-40.3,0.87,1
56,9,1,2,2,2,2,1,1,0,187,6,999,0,94.215,-40.3,0.87,1
29,8,0,5,2,2,2,1,1,0,173,3,999,0,94.215,-40.3,0.87,1
30,5,0,5,2,2,1,1,1,0,204,4,999,0,94.215,-40.3,0.87,1
28,5,2,5,2,1,2,1,1,3,146,3,6,2,94.215,-40.3,0.876,0
28,1,2,3,2,2,2,1,1,3,192,1,999,0,94.215,-40.3,0.876,0
66,3,0,2,2,1,1,1,1,3,296,1,999,1,94.215,-40.3,0.876,0
29,5,2,4,2,1,1,1,1,3,178,2,15,1,94.215,-40.3,0.876,1
54,6,0,0,2,2,2,1,1,3,174,2,13,2,94.215,-40.3,0.876,0
28,5,2,5,2,2,2,1,1,3,175,5,999,0,94.215,-40.3,0.876,0
23,11,2,6,2,1,2,1,1,3,165,2,16,2,94.215,-40.3,0.876,1
35,0,0,3,2,2,2,0,1,3,7,1,999,0,94.215,-40.3,0.876,0
62,10,0,3,2,1,2,1,1,3,355,2,999,0,94.215,-40.3,0.876,1
23,9,2,3,2,1,2,0,1,3,7,1,999,0,94.215,-40.3,0.876,0
38,8,0,3,2,1,2,0,1,3,5,1,999,1,94.215,-40.3,0.876,0
48,5,0,4,2,1,2,1,1,3,288,1,999,1,94.215,-40.3,0.876,0
23,8,2,5,2,2,2,1,1,2,104,1,999,1,94.215,-40.3,0.881,0
82,3,1,2,2,1,2,1,1,2,316,1,999,0,94.215,-40.3,0.881,1
72,10,0,1,2,1,2,1,1,2,338,1,999,0,94.215,-40.3,0.881,0
72,10,0,1,2,2,2,1,1,2,143,1,999,0,94.215,-40.3,0.881,1
37,9,2,5,2,2,1,1,1,2,314,1,5,2,94.215,-40.3,0.881,1
21,11,2,0,2,1,2,0,1,4,5,1,999,0,94.215,-40.3,0.884,0
24,5,2,4,2,2,2,1,1,4,355,2,3,2,94.215,-40.3,0.884,1
71,10,0,4,2,2,2,1,1,4,115,3,999,0,94.215,-40.3,0.884,0
52,8,0,5,2,2,1,1,1,4,942,1,999,0,94.215,-40.3,0.884,1
24,1,2,3,2,2,2,1,1,4,355,1,11,2,94.215,-40.3,0.884,1
43,5,0,4,2,2,2,1,1,4,1193,1,999,0,94.215,-40.3,0.884,1
64,8,0,3,2,1,2,1,1,4,368,1,999,0,94.215,-40.3,0.884,1
45,7,0,5,2,2,2,1,1,4,138,2,6,2,94.215,-40.3,0.884,1
40,7,0,5,2,2,2,1,1,4,321,4,999,0,94.215,-40.3,0.884,1
30,8,2,5,2,2,2,1,1,4,248,1,999,0,94.215,-40.3,0.884,1
34,5,2,0,2,1,2,0,1,4,23,1,999,1,94.215,-40.3,0.884,0
29,4,2,5,2,1,2,0,1,4,24,1,999,0,94.215,-40.3,0.884,0
60,8,0,0,2,1,2,1,1,4,174,2,25,1,94.215,-40.3,0.884,1
56,1,0,3,2,2,2,1,1,4,427,2,999,1,94.215,-40.3,0.884,0
45,7,0,5,2,1,1,0,1,4,171,2,999,1,94.215,-40.3,0.884,0
59,7,0,2,2,2,2,1,1,1,351,3,999,0,94.215,-40.3,0.885,1
42,6,2,5,2,1,2,1,1,1,366,6,999,0,94.215,-40.3,0.885,1
31,11,2,5,2,2,1,1,1,1,350,2,999,0,94.215,-40.3,0.885,1
32,5,2,5,2,1,2,1,1,1,125,1,3,2,94.215,-40.3,0.885,0
24,5,0,4,2,1,2,1,1,1,192,4,26,2,94.215,-40.3,0.885,1
42,6,2,5,2,2,2,1,1,1,513,1,999,1,94.215,-40.3,0.885,1
26,8,2,3,2,2,2,1,1,1,251,1,999,1,94.215,-40.3,0.885,1
26,8,2,5,2,1,2,1,1,1,196,1,9,1,94.215,-40.3,0.885,1
63,8,0,5,2,2,2,1,1,1,396,2,999,0,94.215,-40.3,0.885,1
29,8,2,5,2,2,2,1,1,0,110,2,999,1,94.215,-40.3,0.889,0
35,0,0,0,2,2,2,1,1,0,275,1,6,2,94.215,-40.3,0.889,1
51,5,0,3,2,1,2,1,1,0,284,1,6,2,94.215,-40.3,0.889,1
65,7,0,5,2,2,2,1,1,0,183,1,999,1,94.215,-40.3,0.889,1
29,8,0,5,2,1,2,0,1,0,7,1,999,0,94.215,-40.3,0.889,0
31,8,0,5,2,1,2,0,1,0,7,1,999,0,94.215,-40.3,0.889,0
52,5,2,4,2,1,2,0,1,0,84,1,999,0,94.215,-40.3,0.889,0
34,8,2,5,2,2,1,0,1,0,4,1,999,0,94.215,-40.3,0.889,0
27,0,2,1,2,1,2,0,1,0,9,1,999,0,94.215,-40.3,0.889,0
61,8,0,6,2,2,1,1,1,0,109,3,999,1,94.215,-40.3,0.889,0
32,8,2,5,2,1,2,1,1,3,527,1,999,0,94.215,-40.3,0.893,1
32,8,2,5,2,2,2,1,1,3,206,1,999,1,94.215,-40.3,0.893,0
23,11,2,6,2,1,2,1,1,3,267,1,999,1,94.215,-40.3,0.893,1
52,8,0,4,2,1,2,1,1,3,606,1,999,0,94.215,-40.3,0.893,1
